never again will i click on a link that screams , & quot ; i 'm a spider , i 'm a spider & quot ; . i should have known better . yucky 
omg i love himm & lt ; 3 but now he 's gone and i 'm all alonee anyone knows a sad song ? i wan na be emo for a week please ? 
aww man just saw ep 5 of skins fckin sid ! he just needed to open his eyes . ugh i wish we could use the net at work . anyways . im out 
: aww i got hit from the back by this old ass man . it cost like $ 800 to fix , so i saved it for down payment for a new car . 
ughhh my best friend is going to be on tv , and i cant watch it -__- ' whyyyy does my tv hate me so need to find someone to tape it for me 
i really wanted to clean today before work & amp ; i dont have time so my husbands doing it all & amp ; i was all about it so he said hell leave 
f no i wo n't go ! ! ! ! ! i feel like a crack head all the redbull and vodkas ewwwww i got 2hrs of sleep and now i 'm layn here 
my cheek bones hurt ! ! to be precise , my cranial & amp ; viscceral nerves hurt y ? talking to 7mood , dreaming abt sum1 , if only i had supapawas ! 
have n't left yet . and i 'm bored . i wish i had a life . wish i had friends , a job , anything . but i got nothing . fml . 
so , i went scuba diving in the caymans and got & quot ; the bends & quot ; and had to go into the decompression chamber for 5 hours ! ! not fun 
sooo i picked out a winning trifecta for the first race at churchill downs , but could n't place my bet in time . happy derby day ! ! ! & lt ; 3 
i just heard a horrible joke ... & quot ; kermit the frog just died of swine flu his last words : that fucking pig told me she was clean ! & quot ; 
stuck in the doctor 's office coz i did n't have an appt , i just & quot ; walked-in & quot ; . i 've been waiting here for over an hour now 
am kelly clarkson fan & amp ; defend her when called fat ( ridic ) , but ... oh honey , no . her dress was so unflattering . wow . baby bump-esque . 
knows i had the best day . today.. with you ... & lt ; 3 last few days of k-ville.. but.. church & amp ; my goodbye bash today ! that boy 's amazing 
wtf my sis just reminded me some place in ny & amp ; nj they sale jobro hot coco and a shake called thats just the way we shake i want one ! now 
today i saw a baby rabbit ! soo tiny ! it could have fit in the palm of my hand ! ... it was on the street . i think it lost its mommy 
back home woot ! ! ! ! ! tonight was ok but i still wanted to be in bing . i got free food and drinks after tho ... . always a plus lol 
almost never happens : we stopped a dvd before the end because the movie was so bad . do n't rent to netflix & quot ; the breakup & quot ; . totally blows 
d & amp ; d 4e starter set is well written , comprehensive and smart , unlike the 3e set a friend gave us which is a pathetic mess . but i *like* 3e 
being a loser tonight ... gon na study for a final i have on tuesday . i miss my love ... i do n't like being apart i miss you boo ! hehe boo 
my cat is being a spaz , which is n't all that out of character for her . i 've got to get to bed soon , cause i 've got work tomorrow . 
i was going to correct the spelling mistake ( kittie - & gt ; kitty ) in my previous post by deleting & amp ; retweeting , but i 'm not having brunch now 
i fell asleep in my carry case ... but woke up right where i started ! ! i thought i was going on a trip ! ! take a hint , humans ! ! 
i 'm srsly going to miss all the seniors . like , i never would have thought i 'd be saying that . devan , crook , riley , deb.. & lt ; 3 
oh god ! i do n't know if i could handle that ! i 'm such a wimp i tell ya ... i 'll might just stick to my easy to watch k-on ! 
haha you look good ! ! hey dave can we heard & quot ; rain live & quot ; by joe mac next party ? ? ? ? pretty please ! i missed it 
i was offline for a week . do n't feeling good . i 'm sad . depressed mood , i never have luck with men . what now ? its that the end ? 
jus got n from pontavedra came out wit tha w ... i ended on a bad note played a horrible game oh well paz spain ! im goin home ! usa usa usa ! 
tweet if everytime you 're out on a sunny day & amp ; you have u2 's 'beautiful day ' stuck in your head ? it 's sunny and i 'm working bah ! 
oh and no , i 'm not that good on the dirt bike . gutsy , yes . determined , yes . next katherine prumm - ummmm , probably not ! too old now 
oh got up at 4am to watch the ricky hatton fight , so i guess he 'll be having a lie in guess we wo n't be goingt to church again ! feel guilty 
as a teacher , i am sure you are safe . i worked at a dealership , not so safe , lol . laid off but glad i was , i was miserable there 
gon na be a good day today , i can just feel it ! if only the sun would come out and my finger would stop hurting ( i played too much guitar ) 
i know it really is ! worst part , i thought i 'd found one of those rare guys , and then he ran off omg , i know , right ? d : 
well it does n't have a rwc and is n't rego 'd . getting it done on tues ( mon is a holiday in qld ) . so ... . no driving this wknd 
havin a lazy day in front of qvc but not buying , my card is broked ! ! have changed the linen & amp ; now trying to summon energy to hoover up . 
studying for my chemistry exam in a week ! ! ! urgh but on the good side my new imac is amazing ! ! ! ! ! lol having a nice weekend everyone ? 
i 've noticed is that a lot of men have bad teeth . i 'll tolerate most things : baldness , tummy but i 'm not going there if the smile 's bad ! 
figures that i could n't stay awake in john 's car on the way home no matter what i do , but once i get home , i 'm wide awake and hungry . 
just got done with a very fun , very long game night ! ca n't wait to have a real job so i do n't have to work on the weekends , like tomorrow 
oh snap . 4 am . i should be out partying yet ! oh well i'mma watch transformers & amp ; go to bed . it always put me to sleep ! lol . 
saved a bee today ! am well chuffed & amp ; hey what 's going on with them , there 's kinda piggy bee flu going down i hear v. sad..save the bees ! 
i could so do with some chocolate right now . or cookies & amp ; cream ice cream . but alas i have none in the house or the money to buy any . 
morning peeps ! or shld i say afternoon lol ive been up since 12 , but still . last nite was gr8 ! i wana go 2 s'end again but gem is not free 
i have to go into work today , in melbourne . i do n't want to i 'm so exhausted . i 'm stalling and all that does it drag it out longer . 
oh gods ... . i 've already woken up , gone out for breakfast and home again before 9:15 am on a sunday ... inconceivable ! ! ! ( sore belly ! ! ) 
oh yea . now its just like were back in december.. im tired of it now.. i only wnt it after a lng hot smmr . but im good it can go now lol 
& quot ; die ! die ! ... ... i ca n't ... . & quot ; hahah that movie was funny- emotional vampire puppets ? how much more ridiculous can you get ? 
my stepkids ... .boy 3 , girl 10 ... and then an & quot ; unofficial & quot ; boy who 's close enough to my stepson who 's 6. i miss them ! 
ohhh bbq wish i did n't have a meeting today . i 'm going to miss jazzfest & amp ; bbq ! ! wow ! who schedules a meeting on sunday ? smh ! 
feels like i 'm being tested ... and i really want to pass the test i want things back to the way they were and i wan na know its gon na be ok 
bought some pears , advertised as & quot ; perfectly ripe & quot ; seems to me they have about a week to go before becoming & quot ; acceptably ripe & quot ; 
it 's only 55ï¿½f out . i did 4.5 bike miles in about 25mins , and my ears are killing me . i should knit a headband to cover them . sweaty , too 
kinda 50 % headache , 30 % the mum 'lecture ' about how im wasting my life & amp ; 20 % having no plans on a bank hol ! ! hugs needed ! 
i wish i could be there i tried to win tickets , but i 'm pretty sure i did n't . now its to late for me to put in a leave chit ! 
did n't sleep well . i dislike it when i 'm made to sleep early ... i wan na commit arson ! but i do n't want to hurt anyone nor the environment . 
journey 's backyard bbq yesterday was so much fun ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! now im gon na write a paper ! ahhh 
otw to fc . dad & amp ; i will be going to the 1130 service while jer vols for da babies . mom hurt her back & amp ; is @ home . 
3 days 'till my birthday ! ! i really want to go see taylor swift in london ! ! chances look slim tho ! ( & quot ; , ) & lt ; 3 
club was alright but i was about to be the bad girls club up out that mug ! details later ! ! lol & amp ; yes i miss my lil man too lol 
i ca n't believe i stayed in bed until 11. i have n't done that in a long time . feels awesome , but now i feel like i wasted half the day . 
we went to the park ! i had fun running around but i 'm still not sure i really like other dogs , they make me nervous . then i had a bath . 
sick from last night d : sore throat and a bitt congested . friend @ the party was like & quot ; so many people , hope they do n't have swine flu ... 
really hoping its going to be a nice day ! ! i dont want more rain got ta clean my house today it needs it ! ! good morning everyone ! ! ! ! 
